rank,rating,date,user,headline,body,helpful_count,images
1,5,2025.07.03,남*선,,,,
2,5,2025.06.01,김*태,,,,
3,5,2025.05.08,SON ******,,,,
4,5,2025.04.25,송*훈,,,,
