rank,rating,date,user,content,helpful_count,images,option_info,product_name
1,4,25.07.16.,dnwj*****,"리모넨 성분이 없는 점은 좋으나, 확실히 향료 부분은 리모넨이 압도적이긴합니다 향 지속성은 떨어지는 부분이 있지만 털뭉치의 안전을 위해서라면 쓴다 털이 덜 나오는 느낌이긴 한데 아무래도 기계가 아니다보니 그냥 전에보다는 덜 나오네 정도라고만 생각하고 쓰심 됩니다",0,https://phinf.pstatic.net/checkout.phinf/20250716_119/1752655108715kHLlf_JPEG/image.jpg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
2,5,25.07.17.,kmj_***,재구매해서 쓰고 있어요. 임시보호하는 개가 털이 많이 빠지는데 양말에 붙은 개털이 확연히 줄어서 만족하고 있어요.,0,https://phinf.pstatic.net/checkout.phinf/20250717_161/17527525973947n4Oe_JPEG/PayApp_20250717_204255_7149800579627243665.jpg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
3,5,25.07.02.,love********,"반려동물 앱에서 당첨이 되서 사용을 하고 너무 좋아서 타쇼핑물에서 급하게 주문을 해서 사용을 하다 네이버에서 주문 했어요!!
항상 만족하면서 사용하고 있고 거이다 사용 할따쯤 또 주문 할 예정입니다!!",0,https://phinf.pstatic.net/checkout.phinf/20250702_64/1751463846179ThTvt_JPEG/1000054115.jpg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
4,5,25.07.08.,budd******,이거 물건입니다. 인스타.광고보고 샀는데 이거 쓴 이후로 물비린내가 사라졌어요,0,https://phinf.pstatic.net/checkout.phinf/20250708_82/17519284912012R5MJ_JPEG/1000009739.jpg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
5,5,25.06.29.,sere*****,고양이 반려하고 있는데 안심하고 냥이 거랑 닝겐거랑 안심하고 세탁할 수 있는 세제인 것 같아 구매했어요. 아직 사용 전이라 사용 효과는 사용 해보고 한달 후기에 남겨 볼게요.,0,https://phinf.pstatic.net/checkout.phinf/20250629_131/1751173925291sEq0W_JPEG/IMG_3715.jpeg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
6,5,25.07.14.,lily*********,한통 다 쓰고 재주문합니다 좋아요,0,https://phinf.pstatic.net/checkout.phinf/20250714_77/1752488001473rB6L0_JPEG/IMG_8014.jpeg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
7,5,25.07.15.,rmdw******,아주 구우웃잊니다앙,0,https://phinf.pstatic.net/checkout.phinf/20250715_155/1752579065018OewQi_JPEG/image.jpg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
8,5,25.05.30.,asun********,"반통 사용해보고 리뷰남깁니당~ 고냉님들 계셔서 옷 빨고 하나하나 테잎질 한지 어언17년~손바닥에 굳은살이 아주 박혔습니당. 집사의 운명이지요. 
우연히 인터넷보다 펫 세제가 나왔다고해서 이건 모지 하고 구매했습니다. 지금 반통 정도 사용했는데 세정력은 만족 털묻음 세정은 조금 효과가 있는 것 같고 느낌상~한 통 다 써봐야겠습니다. 우선 한 통 다 써봐야 할 것 같고 애들 방석이나 수건 빨래할 때도 좋은 것 같아용
애들거는 세탁기 돌리기 전에 털들 테잎질로 뿌시고 세탁하지만 그래도 털이 아주 소량 나오긴 하는데 요거 쓰고 그런 거는 없었던 것 같아요. 당분간은 정착 할 것 같아용",0,https://phinf.pstatic.net/checkout.phinf/20250530_115/1748566692115B1JHE_JPEG/1748566668956.jpg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
9,5,25.07.05.,dbfl****,세탁세제는 향이 그렇게 세진않은것 같은데 섬유유연제사 향이 세요,0,https://phinf.pstatic.net/checkout.phinf/20250705_135/1751666933842SDPsu_JPEG/1000018558.jpg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
10,5,25.06.27.,kn****,강아지 키우다보면 옷에 털묻고 개비린내도 나는데 이세제 쓰면서 냄새 많이 줄었어요,0,https://phinf.pstatic.net/checkout.phinf/20250627_7/1750995816063j00sN_JPEG/20250318_034920.jpg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
11,5,25.06.27.,haji*****,확실히 털이 덜 붙어요 향도 좋아요,0,https://phinf.pstatic.net/checkout.phinf/20250627_219/1750983017060nbevA_JPEG/IMG_7884.jpeg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
12,5,25.07.05.,pks1***,세척도 잘되고 털도 덜붙어요,0,https://phinf.pstatic.net/checkout.phinf/20250705_250/1751691929679hkuvM_JPEG/image.jpg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
13,4,25.07.16.,peti***,털제거는 모르겠고 비린내 제거에는 도움되서 재구매 했습니다.,0,,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
14,5,25.07.03.,zi****,향도 좋고 성분이 마음에 들어요 만족합니다 감사합니다,0,,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
15,5,25.06.29.,rkdu*****,강아지 키워서 한번 구매해봤어요,0,https://phinf.pstatic.net/checkout.phinf/20250629_91/1751151870248twr03_JPEG/1000018076.jpg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
16,5,25.07.01.,alto****,"쏘쏘하게 만족 합니다
근데 진짜루 냄새가 안나더라구요...
또 구매 의사 있슴당",0,,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
17,5,25.07.08.,stel******,기존 세제보다 강아지 비린내도 잘 잡아주고 사람옷도 같이 세탁 가능해서 좋아요~!!,0,,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
18,3,25.07.10.,gavi****,냄새는 잡아주는거같아요..털은 잘모르겠어요,0,,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
19,5,25.06.07.,dmst******,너무 잘쓰고 있어요ㅎㅎ 양말 돌돌이 해서 세탁 돌려도 털이 묻어나왔는데 첨으로 털이 안보였어요ㅋㅋㅋ만족합니당,0,https://phinf.pstatic.net/checkout.phinf/20250607_196/1749279066919uGhPV_JPEG/image.jpg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
20,5,25.07.03.,hell******,아직 안써봤지만 후기가 좋아서 구매해봅니다,0,,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
21,4,25.07.16.,dnwj*****,"리모넨 성분이 없는 점은 좋으나, 확실히 향료 부분은 리모넨이 압도적이긴합니다 향 지속성은 떨어지는 부분이 있지만 털뭉치의 안전을 위해서라면 쓴다 털이 덜 나오는 느낌이긴 한데 아무래도 기계가 아니다보니 그냥 전에보다는 덜 나오네 정도라고만 생각하고 쓰심 됩니다",0,https://phinf.pstatic.net/checkout.phinf/20250716_119/1752655108715kHLlf_JPEG/image.jpg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
22,5,25.07.17.,kmj_***,재구매해서 쓰고 있어요. 임시보호하는 개가 털이 많이 빠지는데 양말에 붙은 개털이 확연히 줄어서 만족하고 있어요.,0,https://phinf.pstatic.net/checkout.phinf/20250717_161/17527525973947n4Oe_JPEG/PayApp_20250717_204255_7149800579627243665.jpg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
23,5,25.07.02.,love********,"반려동물 앱에서 당첨이 되서 사용을 하고 너무 좋아서 타쇼핑물에서 급하게 주문을 해서 사용을 하다 네이버에서 주문 했어요!!
항상 만족하면서 사용하고 있고 거이다 사용 할따쯤 또 주문 할 예정입니다!!",0,https://phinf.pstatic.net/checkout.phinf/20250702_64/1751463846179ThTvt_JPEG/1000054115.jpg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
24,5,25.07.08.,budd******,이거 물건입니다. 인스타.광고보고 샀는데 이거 쓴 이후로 물비린내가 사라졌어요,0,https://phinf.pstatic.net/checkout.phinf/20250708_82/17519284912012R5MJ_JPEG/1000009739.jpg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
25,5,25.06.29.,sere*****,고양이 반려하고 있는데 안심하고 냥이 거랑 닝겐거랑 안심하고 세탁할 수 있는 세제인 것 같아 구매했어요. 아직 사용 전이라 사용 효과는 사용 해보고 한달 후기에 남겨 볼게요.,0,https://phinf.pstatic.net/checkout.phinf/20250629_131/1751173925291sEq0W_JPEG/IMG_3715.jpeg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
26,5,25.07.14.,lily*********,한통 다 쓰고 재주문합니다 좋아요,0,https://phinf.pstatic.net/checkout.phinf/20250714_77/1752488001473rB6L0_JPEG/IMG_8014.jpeg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
27,5,25.07.15.,rmdw******,아주 구우웃잊니다앙,0,https://phinf.pstatic.net/checkout.phinf/20250715_155/1752579065018OewQi_JPEG/image.jpg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
28,5,25.05.30.,asun********,"반통 사용해보고 리뷰남깁니당~ 고냉님들 계셔서 옷 빨고 하나하나 테잎질 한지 어언17년~손바닥에 굳은살이 아주 박혔습니당. 집사의 운명이지요. 
우연히 인터넷보다 펫 세제가 나왔다고해서 이건 모지 하고 구매했습니다. 지금 반통 정도 사용했는데 세정력은 만족 털묻음 세정은 조금 효과가 있는 것 같고 느낌상~한 통 다 써봐야겠습니다. 우선 한 통 다 써봐야 할 것 같고 애들 방석이나 수건 빨래할 때도 좋은 것 같아용
애들거는 세탁기 돌리기 전에 털들 테잎질로 뿌시고 세탁하지만 그래도 털이 아주 소량 나오긴 하는데 요거 쓰고 그런 거는 없었던 것 같아요. 당분간은 정착 할 것 같아용",0,https://phinf.pstatic.net/checkout.phinf/20250530_115/1748566692115B1JHE_JPEG/1748566668956.jpg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
29,5,25.07.05.,dbfl****,세탁세제는 향이 그렇게 세진않은것 같은데 섬유유연제사 향이 세요,0,https://phinf.pstatic.net/checkout.phinf/20250705_135/1751666933842SDPsu_JPEG/1000018558.jpg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
30,5,25.06.27.,kn****,강아지 키우다보면 옷에 털묻고 개비린내도 나는데 이세제 쓰면서 냄새 많이 줄었어요,0,https://phinf.pstatic.net/checkout.phinf/20250627_7/1750995816063j00sN_JPEG/20250318_034920.jpg?type=f300_300,옵션: 세제 2.2L 1개+발씻자 티슈,"[반려동물 비린내, 털제거][겸용] 피지 펫패밀리 실내건조 세탁세제 2.2L 1개+특별증정(강아지 발씻자 티슈형 80매) 강아지털 고양이털 강아지냄새 제거"
