rank,rating,date,user,content,helpful_count,images,option_info,product_name
1,5,25.07.10.,br****,항상 만족하며 쓰는 제품이라 리필로 사서 사용 하니 버리기도 좋고 편하네요,0,https://phinf.pstatic.net/checkout.phinf/20250710_261/1752114629581vxdjW_JPEG/IMG_7459.jpeg?type=f300_300,옵션: [레몬]리필4향/냄새괜찮아요흡수력괜찮아요촉촉함보통이에요,온더바디 코튼풋 발을씻자 풋샴푸 리필 500ml 레몬 4개
2,5,25.07.14.,co****,욕실청소 및 다용도로 항상 사용해요,0,https://phinf.pstatic.net/checkout.phinf/20250714_50/1752487290211MvO35_JPEG/IMG_2718.jpeg?type=f300_300,옵션: [레몬]리필4향/냄새아주 만족해요흡수력괜찮아요촉촉함보통이에요,온더바디 코튼풋 발을씻자 풋샴푸 리필 500ml 레몬 4개
3,5,25.07.09.,syki****,발을 씻자는 너무 좋아요,0,https://phinf.pstatic.net/checkout.phinf/20250709_178/17520676309790grag_JPEG/IMG_8016.jpeg?type=f300_300,옵션: [레몬]리필4향/냄새괜찮아요흡수력괜찮아요촉촉함촉촉해요,온더바디 코튼풋 발을씻자 풋샴푸 리필 500ml 레몬 4개
4,5,25.07.08.,jung******,레몬향이  아주좋네요,0,https://phinf.pstatic.net/checkout.phinf/20250708_273/1751982890122WBQ29_JPEG/1751982854529.jpg?type=f300_300,옵션: [레몬]리필4향/냄새아주 만족해요흡수력아주 만족해요촉촉함촉촉해요,온더바디 코튼풋 발을씻자 풋샴푸 리필 500ml 레몬 4개
5,5,25.06.27.,sj****,늘 사는건데 강세일이라서 쟁겼어요 저렴하게 짱짱,0,https://phinf.pstatic.net/checkout.phinf/20250627_177/1750984629310nQ80k_JPEG/IMG_2575.jpeg?type=f300_300,옵션: [레몬]리필4향/냄새아주 만족해요흡수력괜찮아요촉촉함보통이에요,온더바디 코튼풋 발을씻자 풋샴푸 리필 500ml 레몬 4개
6,5,25.07.04.,todt*****,좋아요 아주만족하면서써요,0,https://phinf.pstatic.net/checkout.phinf/20250704_10/1751608418489QHRql_JPEG/20250704_145211.jpg?type=f300_300,옵션: [레몬]리필4향/냄새아주 만족해요흡수력아주 만족해요촉촉함촉촉해요,온더바디 코튼풋 발을씻자 풋샴푸 리필 500ml 레몬 4개
7,5,25.07.05.,dsar***,여기저기 다용도로 사용하고 있어요,0,https://phinf.pstatic.net/checkout.phinf/20250705_257/17516852512715lCGq_JPEG/IMG_5527.jpeg?type=f300_300,옵션: [레몬]리필4향/냄새아주 만족해요흡수력아주 만족해요촉촉함촉촉해요,온더바디 코튼풋 발을씻자 풋샴푸 리필 500ml 레몬 4개
8,5,25.06.24.,mrho****,"우리집 필수품이에요 
이걸로 씻어야 발을 씻는거 같은 느낌이 드내요",0,https://phinf.pstatic.net/checkout.phinf/20250624_140/17507721393479uguq_JPEG/1000009237.jpg?type=f300_300,옵션: [레몬]리필2+[자몽]리필2향/냄새아주 만족해요흡수력아주 만족해요촉촉함촉촉해요,온더바디 코튼풋 발을씻자 풋샴푸 리필 500ml 레몬 4개
9,5,25.07.14.,gm****,"발 닦는 용도 좋지만
화장실 청소용으로 아주 좋아요",0,,옵션: [자몽]리필4향/냄새아주 만족해요흡수력아주 만족해요촉촉함촉촉해요,온더바디 코튼풋 발을씻자 풋샴푸 리필 500ml 레몬 4개
10,5,25.07.04.,bibi****,항상 쓰던 제품이에요~ 리필 제품으로 따로 구매 할 수 있어서 더 좋아요~,0,,옵션: [레몬]리필4향/냄새괜찮아요흡수력괜찮아요촉촉함촉촉해요,온더바디 코튼풋 발을씻자 풋샴푸 리필 500ml 레몬 4개
